filepath,cddd,smiles
../drug-diffuser-0717/datasets/LactMed/Asenapine.jpg,,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1
../drug-diffuser-0717/datasets/LactMed/Diflorasone.jpg,,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
../drug-diffuser-0717/datasets/LactMed/Ceftibuten.jpg,,NC=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCC(NC(=O)O)C12)c1csc(N)n1
../drug-diffuser-0717/datasets/LactMed/lasmiditan.jpg,,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1
../drug-diffuser-0717/datasets/LactMed/abrocitinib.jpg,,CCCS(=O)(=O)NC1CC(N(C)c2ncnc3[nH]ccc23)C1
../drug-diffuser-0717/datasets/LactMed/Duvelisib.jpg,,CC(Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1
../drug-diffuser-0717/datasets/LactMed/Rasagiline.jpg,,C#CCNC1CCc2ccccc21
../drug-diffuser-0717/datasets/LactMed/Ibrutinib.jpg,,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
../drug-diffuser-0717/datasets/LactMed/Salsalate.jpg,,O=C(Oc1ccccc1C(=O)O)c1ccccc1O
../drug-diffuser-0717/datasets/LactMed/pegaspargase.jpg,,C=C(CN(C)C)C(=O)c1ccc(C)cc1C
../drug-diffuser-0717/datasets/LactMed/vecuronium.jpg,,CC(=O)OC1CC2C3CCC4CC([N+]5(C)CCCCC5)C(OC(C)=O)CC4(C)C3CCC2(C)C1N1CCCCC1
../drug-diffuser-0717/datasets/LactMed/Citalopram.jpg,,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
../drug-diffuser-0717/datasets/LactMed/Magnesium Oxide.jpg,,O=C1[CH]O1
../drug-diffuser-0717/datasets/LactMed/remimazolam.jpg,,COC(=O)CCC1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21
../drug-diffuser-0717/datasets/LactMed/Lanolin.jpg,,CCCCCCCCCCCCCCCCNC(=O)CCCCCNCCCCCCOCCCCCO
../drug-diffuser-0717/datasets/LactMed/Urea C 14.jpg,,NCC(N)=O
../drug-diffuser-0717/datasets/LactMed/Nicardipine.jpg,,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
../drug-diffuser-0717/datasets/LactMed/Rabeprazole.jpg,,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C
../drug-diffuser-0717/datasets/LactMed/Oseltamivir.jpg,,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1
../drug-diffuser-0717/datasets/LactMed/Dalbavancin.jpg,,CNC1C(=O)Nc2cc(ccc2O)C1NC(=O)c1cc2ccc3c(c2[nH]c1=O)-c1c(cc(C2CCC2)nc1O)C(C)C(O)c1cc(ccc1C)O3
../drug-diffuser-0717/datasets/LactMed/pexidartinib.jpg,,Fc1cnc2c(Cc3ccc(NCc4ccc(C(F)(F)F)nc4)nc3)c[nH]c2c1
../drug-diffuser-0717/datasets/LactMed/teriparatide.jpg,,
../drug-diffuser-0717/datasets/LactMed/Rucaparib.jpg,,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1
../drug-diffuser-0717/datasets/LactMed/futibatinib.jpg,,C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1
../drug-diffuser-0717/datasets/LactMed/Spinosad.jpg,,COC1CCC2(C)C3=CC(C4C(C)=CC(O)N4C)C(O)C4C(OC5CCC6C(OC)C(=O)C=CC6(C)C(C)OC5=O)OC(C)CC4C3=CC(=O)C2C1C
../drug-diffuser-0717/datasets/LactMed/Norethynodrel.jpg,,C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C
../drug-diffuser-0717/datasets/LactMed/Prednisone.jpg,,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO
../drug-diffuser-0717/datasets/LactMed/Dexbrompheniramine.jpg,,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1
../drug-diffuser-0717/datasets/LactMed/larotrectinib.jpg,,O=C(Nc1cnn2ccc(N3CCCC3c3ccc(F)cc3F)nc12)N1CCC(O)C1
../drug-diffuser-0717/datasets/LactMed/Dexamethasone.jpg,,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
../drug-diffuser-0717/datasets/LactMed/Fluvoxamine.jpg,,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1
../drug-diffuser-0717/datasets/LactMed/Anise.jpg,,CC=Cc1ccc(OC2OC(c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)C(O)C2OC2OC(O)C(O)C(O)C2O)cc1
../drug-diffuser-0717/datasets/LactMed/dimethylsulfone.jpg,,CS(=O)(=O)C=O
../drug-diffuser-0717/datasets/LactMed/Halobetasol.jpg,,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO
../drug-diffuser-0717/datasets/LactMed/Nadolol.jpg,,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2
../drug-diffuser-0717/datasets/LactMed/Zolmitriptan.jpg,,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12
../drug-diffuser-0717/datasets/LactMed/Fexofenadine.jpg,,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
../drug-diffuser-0717/datasets/LactMed/Boceprevir.jpg,,CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C
../drug-diffuser-0717/datasets/LactMed/Cannabis.jpg,,CC1=CCC(C)=CCC(C)(C)CCC=C1
../drug-diffuser-0717/datasets/LactMed/Levobupivacaine.jpg,,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
../drug-diffuser-0717/datasets/LactMed/Carbamazepine.jpg,,NC(=O)N1c2ccccc2C=Cc2ccccc21
../drug-diffuser-0717/datasets/LactMed/Vitamin B.jpg,,NC(=O)c1cccnc1
../drug-diffuser-0717/datasets/LactMed/infigratinib.jpg,,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1
../drug-diffuser-0717/datasets/LactMed/Desoximetasone.jpg,,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO
../drug-diffuser-0717/datasets/LactMed/Xenon Xe 133.jpg,,CC(C)(C)C1CCO1
../drug-diffuser-0717/datasets/LactMed/Phenelzine.jpg,,NNCCc1ccccc1
../drug-diffuser-0717/datasets/LactMed/Selinexor.jpg,,O=C(C=Cn1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1
../drug-diffuser-0717/datasets/LactMed/Melatonin.jpg,,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
../drug-diffuser-0717/datasets/LactMed/Linezolid.jpg,,CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
../drug-diffuser-0717/datasets/LactMed/Fospropofol.jpg,,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O
../drug-diffuser-0717/datasets/LactMed/Magnesium Aspartate.jpg,,NC(CC(=O)[O-])C(CC(=O)O)C(CC(=O)[O-])C(=O)[O-]
../drug-diffuser-0717/datasets/LactMed/Loxapine.jpg,,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
../drug-diffuser-0717/datasets/LactMed/Triazolam.jpg,,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
../drug-diffuser-0717/datasets/LactMed/Estazolam.jpg,,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
../drug-diffuser-0717/datasets/LactMed/Perampanel.jpg,,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O
../drug-diffuser-0717/datasets/LactMed/Valproic Acid.jpg,,CCCC(CCC)C(=O)O
../drug-diffuser-0717/datasets/LactMed/Dronabinol.jpg,,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21
../drug-diffuser-0717/datasets/LactMed/Bedaquiline.jpg,,COc1nc2ccccc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2cc(Br)ccc12
../drug-diffuser-0717/datasets/LactMed/Technetium Tc 99m Exametazime.jpg,,CC(=NO)C(C)(C)NCC(C)CNC(C)(C)C(C)=NO
../drug-diffuser-0717/datasets/LactMed/Atropine.jpg,,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
../drug-diffuser-0717/datasets/LactMed/Everolimus.jpg,,COC1CC(C)CC=CC(=O)C(C)CC2CCC(O2)C(C)NC(=O)C(CC2CCCCC2)NC(=O)C(C)=CC(C)C(OC)C(O)CC1=O
../drug-diffuser-0717/datasets/LactMed/Clorazepate.jpg,,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
../drug-diffuser-0717/datasets/LactMed/Cisplatin.jpg,,NC(Cl)(Cl)CCCl
../drug-diffuser-0717/datasets/LactMed/anagrelide.jpg,,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1
../drug-diffuser-0717/datasets/LactMed/pramoxine.jpg,,CCCCOc1ccc(OCCCN2CCOCC2)cc1
../drug-diffuser-0717/datasets/LactMed/viloxazine.jpg,,CCOc1ccccc1OCC1CNCCO1
../drug-diffuser-0717/datasets/LactMed/alpelisib.jpg,,Cc1nc(NC(=O)N2CCCC2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
../drug-diffuser-0717/datasets/LactMed/Bismuth Subsalicylate.jpg,,O=C1OOc2ccccc2C1O
../drug-diffuser-0717/datasets/LactMed/rezafungin.jpg,,
../drug-diffuser-0717/datasets/LactMed/Budesonide.jpg,,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1
../drug-diffuser-0717/datasets/LactMed/Mifepristone.jpg,,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C
../drug-diffuser-0717/datasets/LactMed/Aspirin.jpg,,CC(=O)Oc1ccccc1C(=O)O
../drug-diffuser-0717/datasets/LactMed/Trifluoperazine.jpg,,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
../drug-diffuser-0717/datasets/LactMed/Amphetamine.jpg,,CC(N)Cc1ccccc1
../drug-diffuser-0717/datasets/LactMed/Flaxseed.jpg,,COc1cc(CC(CO)C(Cc2cc(O)cc(O)c2)C(CO)C2OC(CO)C(O)C(O)C2O)ccc1O
../drug-diffuser-0717/datasets/LactMed/Dicloxacillin.jpg,,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
../drug-diffuser-0717/datasets/LactMed/Amcinonide.jpg,,CC(=O)OCC1(O)C2CC(=O)OC2CC2C3CCC4=CC(=O)C=CC4(C)C34OC4CCCCC21C
../drug-diffuser-0717/datasets/LactMed/tecovirimat.jpg,,O=C(NN1C(=O)C2C3C=CC(C4CC34)C2C1=O)c1ccc(C(F)(F)F)cc1
../drug-diffuser-0717/datasets/LactMed/Nalidixic Acid.jpg,,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
../drug-diffuser-0717/datasets/LactMed/Azelastine.jpg,,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
../drug-diffuser-0717/datasets/LactMed/Alogliptin.jpg,,Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O
../drug-diffuser-0717/datasets/LactMed/Clonidine.jpg,,Clc1cccc(Cl)c1NC1=NCCN1
../drug-diffuser-0717/datasets/LactMed/Penicillin G.jpg,,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O
../drug-diffuser-0717/datasets/LactMed/Artemether and Lumefantrine.jpg,,CCCCN(CC)C1CC(O)(c2ccc3c(c2)CCC(C)O3)C2C(=Cc3cc(C)cc4c3CCC4)C1(O)CC2c1ccc(F)cc1
../drug-diffuser-0717/datasets/LactMed/Prednisolone.jpg,,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
../drug-diffuser-0717/datasets/LactMed/Milnacipran.jpg,,CCN(CC)C(=O)C1(c2ccccc2)CC1CN
../drug-diffuser-0717/datasets/LactMed/Pemetrexed.jpg,,Nc1nc2[nH]cc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1
../drug-diffuser-0717/datasets/LactMed/Samarium Sm 153 Lexidronam Pentasodium.jpg,,[N-]=[N+]=C(CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CN(CP(=O)([O-])O)CP(=O)(O)Cl)[N+](=O)[O-]
../drug-diffuser-0717/datasets/LactMed/capmatinib.jpg,,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F
../drug-diffuser-0717/datasets/LactMed/Amoxapine.jpg,,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2
../drug-diffuser-0717/datasets/LactMed/Sucralose.jpg,,OCC1OC(OC2(CCl)OC(CO)C(O)C2O)C(O)C(O)C1O
../drug-diffuser-0717/datasets/LactMed/Elbasvir.jpg,,COC(=O)[N-]C(c1ncc(-c2ccc3c(c2)c2ccccc2c2nc(C4CCCN4C(=O)C(NC(=O)OC)C(C)C)ncc32)[nH]1)C1CCC1
../drug-diffuser-0717/datasets/LactMed/Ferric Derisomaltose.jpg,,OCC(O)C(O)C(O)OCC1OC(C(O)COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
../drug-diffuser-0717/datasets/LactMed/Cetirizine.jpg,,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
../drug-diffuser-0717/datasets/LactMed/Caraway.jpg,,OCC1OC(OC2CC3OC2C2(CC4C5C(OC5C(O)C5(CO)OC45)C4OC(O)(CO)C(CO)CC4O2)C2OC32)C(O)C(O)C1O
../drug-diffuser-0717/datasets/LactMed/Vilanterol.jpg,,OCc1cc(C(O)CNCCCCCCOCCOCc2c(F)cccc2Cl)ccc1O
../drug-diffuser-0717/datasets/LactMed/Minocycline.jpg,,CN(C)c1ccc(O)c2c1CC1C(=C2O)C(=O)C2(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C2C1O
../drug-diffuser-0717/datasets/LactMed/Technetium Tc 99m Pentetate.jpg,,O=C([O-])CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)Cl)CC(=O)[O-]
../drug-diffuser-0717/datasets/LactMed/Metoprolol.jpg,,COCCNCC(O)COc1ccc(CC(C)C)cc1
../drug-diffuser-0717/datasets/LactMed/Latanoprost.jpg,,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1
../drug-diffuser-0717/datasets/LactMed/Piperacillin and Tazobactam.jpg,,CCN1CCN(C(=O)NC(C(=O)Nc2ccccc2)C2(C)C(=O)N3C(C(=O)O)=C(Cn4cncn4)C(=O)C(N)C3S2(=O)=O)C1=O
../drug-diffuser-0717/datasets/LactMed/Rifampin.jpg,,COC1=C(C)C2C(=O)c3c(cc(O)c(C)c3O)CC(N=C3C=C(C)C(=O)c4c(cc(O)c(c4O)O3)CC1)C(C)C(NC(C)=O)C2C
../drug-diffuser-0717/datasets/LactMed/Ethionamide.jpg,,CCc1cc(C(N)=S)ccn1
../drug-diffuser-0717/datasets/LactMed/Ioxaglate.jpg,,CNC(=O)CNC(=O)c1c(F)c(C(=O)NC)c(Cl)c(F)c1NC(=O)Nc1c(O)c(C(=O)N(C)C)c(C)c(C(=O)O)c1F
../drug-diffuser-0717/datasets/LactMed/Carbachol.jpg,,C[N+](C)(C)CCOC(N)=O
../drug-diffuser-0717/datasets/LactMed/Brexanolone.jpg,,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C
../drug-diffuser-0717/datasets/LactMed/Lisuride.jpg,,CCN(CC)C(=O)NC1CC=C2c3cccc4[nH]cc(c34)CC2N(C)C1
../drug-diffuser-0717/datasets/LactMed/Azelaic Acid.jpg,,O=C(O)CCCCCCCC(=O)O
../drug-diffuser-0717/datasets/LactMed/Diphenoxylate.jpg,,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
../drug-diffuser-0717/datasets/LactMed/Clobetasol.jpg,,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl
../drug-diffuser-0717/datasets/LactMed/tasimelteon.jpg,,CCC(=O)NCC1CC1c1cccc2c1OCO2
../drug-diffuser-0717/datasets/LactMed/Levothyroxine.jpg,,NC(Cc1cc(F)c(Oc2cc(Cl)c(O)c(I)c2)c(F)c1)C(=O)O
../drug-diffuser-0717/datasets/LactMed/Bleomycin.jpg,,CC1CNC(=O)c2cc(C(=O)NC(CC(N)=O)C(=O)NC3N=C(NC(=O)C4CC=Cc5[nH]c(N)nc54)C(C(O)CCN)C(O)C3C)[nH]c21
../drug-diffuser-0717/datasets/LactMed/Nilotinib.jpg,,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
../drug-diffuser-0717/datasets/LactMed/oteseconazole.jpg,,OC(Cc1ccc(-c2ccc(F)nc2)cc1)(Cn1cc(-c2ccc(F)cc2)nn1)C(F)(F)F
../drug-diffuser-0717/datasets/LactMed/Zidovudine.jpg,,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O
../drug-diffuser-0717/datasets/LactMed/Mirtazapine.jpg,,CN1CCN2c3ccccc3Cc3ccccc3C2C1
../drug-diffuser-0717/datasets/LactMed/Ciprofloxacin.jpg,,O=C(O)c1cn(C2CC2)c2cc(F)c(N3CCNCC3)cc2c1=O
../drug-diffuser-0717/datasets/LactMed/Dibucaine.jpg,,CCCCOc1cc(C(=O)NCCN(CC)CC)nc2ccccc12
../drug-diffuser-0717/datasets/LactMed/Capreomycin.jpg,,CC1CC(NC(=O)C2CCCN2)C(=O)NCC(NC(=O)C(N)CC(N)=O)NC(=O)c2c[nH]c(n2)C(=O)NC(CCCN)=NC(=O)CNC1N
../drug-diffuser-0717/datasets/LactMed/leniolisib.jpg,,CCC(=O)N1CCC(Nc2ncnc3c2CN(c2ccc(OC)c(C(F)(F)F)c2)CC3)C1
../drug-diffuser-0717/datasets/LactMed/Cephalexin.jpg,,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1
../drug-diffuser-0717/datasets/LactMed/Paromomycin.jpg,,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(O)C3N)C2OC2OC(CO)C(O)C(O)C2O)C(O)C1O
../drug-diffuser-0717/datasets/LactMed/zavegepant.jpg,,Cc1cc(CC(NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCC(N3CCN(C)CC3)CC2)cc2cn[nH]c12
../drug-diffuser-0717/datasets/LactMed/Flupenthixol.jpg,,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
../drug-diffuser-0717/datasets/LactMed/Ibuprofen.jpg,,CC(C)Cc1ccc(C(C)C(=O)O)cc1
../drug-diffuser-0717/datasets/LactMed/Halothane.jpg,,FC(F)C(Cl)C(F)(F)Br
../drug-diffuser-0717/datasets/LactMed/agomelatine.jpg,,COc1cccc2ccc(CCNC(C)=O)cc12
../drug-diffuser-0717/datasets/LactMed/sapropterin.jpg,,CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1
../drug-diffuser-0717/datasets/LactMed/Hydroxyzine.jpg,,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
../drug-diffuser-0717/datasets/LactMed/nitisinone.jpg,,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]
../drug-diffuser-0717/datasets/LactMed/Ganciclovir.jpg,,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1
../drug-diffuser-0717/datasets/LactMed/Doxorubicin.jpg,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C1CC(O)C(N)C(CO)O1)C(O)CC3=O
../drug-diffuser-0717/datasets/LactMed/Lecithin.jpg,,CCCCCCCCCCCCCCCC(=O)NC(CCOCCNC(=O)CCCCCCCCCCN)COP(O)NCCCC
../drug-diffuser-0717/datasets/LactMed/Thioridazine.jpg,,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
../drug-diffuser-0717/datasets/LactMed/Geranium.jpg,,C=C(C)CCCC(C)CCO
../drug-diffuser-0717/datasets/LactMed/Cefpodoxime.jpg,,COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1
../drug-diffuser-0717/datasets/LactMed/niclosamide.jpg,,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
../drug-diffuser-0717/datasets/LactMed/Nifedipine.jpg,,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
../drug-diffuser-0717/datasets/LactMed/dyclonine.jpg,,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1
../drug-diffuser-0717/datasets/LactMed/Etonogestrel.jpg,,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(OC)CC21C
../drug-diffuser-0717/datasets/LactMed/Hydrocodone.jpg,,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314
../drug-diffuser-0717/datasets/LactMed/Liothyronine.jpg,,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O
../drug-diffuser-0717/datasets/LactMed/Atovaquone and Proguanil.jpg,,CC(C)N=C(N)NC(=Nc1ccc(Cl)cc1)C1CCC(C2=C(O)C(c3ccccc3)CC(=O)c3ccc(F)cc3C2=O)CC1
../drug-diffuser-0717/datasets/LactMed/cabotegravir.jpg,,
../drug-diffuser-0717/datasets/LactMed/Salicylic Acid.jpg,,O=C(O)c1ccccc1O
../drug-diffuser-0717/datasets/LactMed/Glatiramer.jpg,,NCCCCC(NC(=O)C(N)CCC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)C(N)CCC(=O)O)C(=O)O
../drug-diffuser-0717/datasets/LactMed/Propoxyphene.jpg,,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C
../drug-diffuser-0717/datasets/LactMed/Colestipol.jpg,,NCCNCCNCC(CCNCCN)C1CC1
../drug-diffuser-0717/datasets/LactMed/Ethinyl Estradiol.jpg,,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C
../drug-diffuser-0717/datasets/LactMed/Levetiracetam.jpg,,CCC(C(N)=O)N1CCCC1=O
../drug-diffuser-0717/datasets/LactMed/Homatropine.jpg,,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2
../drug-diffuser-0717/datasets/LactMed/lefamulin.jpg,,C=CC1(C)CC(OC(=O)CSC2(C)CCC(O)CC2N)C2(C)CCC(=O)C2(C)C1O
../drug-diffuser-0717/datasets/LactMed/ziconotide.jpg,,CC1C=C(O)N2CCCC2C(=O)NC(CO)C(O)C(c2cc3cc(c2C(=O)O)CCc2cc(ccc2O)C3)OC(=O)C(C)C(=O)C(N)C1
../drug-diffuser-0717/datasets/LactMed/Almotriptan.jpg,,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12
../drug-diffuser-0717/datasets/LactMed/Magnesium Citrate.jpg,,O=C([O-])CC(O)(CC(=O)[O-])CC(CC(=O)[O-])(C(=O)[O-])C(O)(CC(=O)[O-])CC(=O)[O-]
../drug-diffuser-0717/datasets/LactMed/Perphenazine.jpg,,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
../drug-diffuser-0717/datasets/LactMed/Butabarbital.jpg,,CCC(C)C1(CC)C(=O)NC(=O)NC1=O
../drug-diffuser-0717/datasets/LactMed/Octreotide.jpg,,CC(C)CC1NC(=O)C(Cc2ccccc2)NC(=O)C(CCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)NC(=O)C1CO
../drug-diffuser-0717/datasets/LactMed/Butalbital.jpg,,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O
../drug-diffuser-0717/datasets/LactMed/cyclamate.jpg,,O=S(=O)(O)NC1CCCCC1
../drug-diffuser-0717/datasets/LactMed/Dabigatran.jpg,,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21
../drug-diffuser-0717/datasets/LactMed/Water O 15.jpg,,CC1CCC=CC1CO
../drug-diffuser-0717/datasets/LactMed/Dextromethorphan.jpg,,COc1ccc2c(c1)C1CCC2CCN(C)C1
../drug-diffuser-0717/datasets/LactMed/Methicillin.jpg,,COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
../drug-diffuser-0717/datasets/LactMed/Nicotine.jpg,,CN1CCCC1c1cccnc1
../drug-diffuser-0717/datasets/LactMed/lenacapavir.jpg,,CC(C)(C)c1cc(C#Cc2cccc(C(F)(F)F)c2)nc(NC(=O)C2CC2c2cc(F)cc3c(CS(C)(=O)=O)nn(CC4CC4)c23)c1N
../drug-diffuser-0717/datasets/LactMed/Methazolamide.jpg,,CC(=O)N=c1sc(S(N)(=O)=O)nn1C
../drug-diffuser-0717/datasets/LactMed/Dacarbazine.jpg,,CN(C)N=Nc1nc[nH]c1C(N)=O
../drug-diffuser-0717/datasets/LactMed/Basil.jpg,,CC(C)=CCCC(C)=CCO
../drug-diffuser-0717/datasets/LactMed/Meclizine.jpg,,Cc1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
../drug-diffuser-0717/datasets/LactMed/Methenamine.jpg,,C1CN2CN3CN(C1)CN(C2)C3
../drug-diffuser-0717/datasets/LactMed/Acitretin.jpg,,COc1cc(C)c(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c1C
../drug-diffuser-0717/datasets/LactMed/Disopyramide.jpg,,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
../drug-diffuser-0717/datasets/LactMed/Dantrolene.jpg,,O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1
../drug-diffuser-0717/datasets/LactMed/cidofovir.jpg,,Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1
../drug-diffuser-0717/datasets/LactMed/tadalafil.jpg,,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O
../drug-diffuser-0717/datasets/LactMed/Nortriptyline.jpg,,CNCCC=C1c2ccccc2CCc2ccccc21
../drug-diffuser-0717/datasets/LactMed/Glycopyrrolate.jpg,,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCC(Br)C2)C1
../drug-diffuser-0717/datasets/LactMed/Nitrogen-13.jpg,,CC([O-])=C1CCCC1
